O_id,D_id,flow
a103,a122,10
a103,a123,4
a103,a124,5
a103,a125,9
a103,a126,7
a103,a127,6
a103,a128,4
a103,a129,4
a103,a130,7
a103,a131,11
a103,a132,12
a103,a133,15
a103,a134,10
a103,a135,15
a103,a136,15
a103,a137,8
a103,a138,8
a103,a139,269
a103,a140,53
a103,a141,22
a103,a142,32
a103,a143,62
a103,a144,154
a103,a145,36
a103,a146,96
a103,a147,20
a103,a148,912
a103,a149,426
a103,a150,333
a103,a151,3
a103,a152,521
a103,a153,0
a103,a154,4
a103,a155,0
a103,a156,127
a103,a157,125
a103,a158,210
a103,a159,69
a103,a160,48
a103,a161,59
a103,a162,86
a103,a163,136
a103,a164,8
a103,a165,10
a103,a166,13
a103,a167,5
a103,a168,5
a103,a169,471
a103,a170,126
a103,a171,352
a103,a172,37
a103,a173,54
a103,a174,209
a103,a175,444
a103,a176,591
a103,a177,163
a103,a178,72
a103,a179,186
a103,a180,109
a103,a181,48
a103,a182,2
a103,a183,4
a103,a184,184
a103,a185,2071
a103,a186,129
a103,a187,68
a103,a188,31
a103,a189,5
a103,a190,4
a103,a191,2
a104,a105,0
a104,a106,0
a104,a107,0
a104,a108,0
a104,a109,0
a104,a110,593
a104,a111,566
a104,a112,15
a104,a113,632
a104,a114,481
a104,a115,84
a104,a116,46
a104,a117,262
a104,a118,35
a104,a119,36
a104,a120,38
a104,a121,53
a104,a122,58
a104,a123,14
a104,a124,18
a104,a125,20
a104,a126,19
a104,a127,14
a104,a128,10
a104,a129,13
a104,a130,21
a104,a131,24
a104,a132,36
a104,a133,35
a104,a134,42
a104,a135,74
a104,a136,51
a104,a137,28
a104,a138,39
a104,a139,301
a104,a140,127
a104,a141,63
a104,a142,108
a104,a143,213
a104,a144,372
a104,a145,68
a104,a146,186
a104,a147,36
a104,a148,315
a104,a149,164
a104,a150,139
a104,a151,585
a104,a152,559
a104,a153,611
a104,a154,122
a104,a155,2
a104,a156,1613
a104,a157,1586
a104,a158,1717
a104,a159,1015
a104,a160,718
a104,a161,844
a104,a162,1242
a104,a163,1678
a104,a164,70
a104,a165,84
a104,a166,121
a104,a167,44
a104,a168,40
a104,a169,333
a104,a170,156
a104,a171,303
a104,a172,48
a104,a173,70
a104,a174,128
a104,a175,199
a104,a176,340
a104,a177,145
a104,a178,78
a104,a179,90
a104,a180,65
a104,a181,41
a104,a182,3
a104,a183,7
a104,a184,54
a104,a185,314
a104,a186,1054
a104,a187,993
a104,a188,454
a104,a189,52
a104,a190,25
a104,a191,6
a105,a106,0
a105,a107,0
a105,a108,2
a105,a109,40
a105,a110,606
a105,a111,859
a105,a112,0
a105,a113,334
a105,a114,251
a105,a115,48
a105,a116,27
a105,a117,141
a105,a118,21
a105,a119,22
a105,a120,22
a105,a121,32
a105,a122,35
a105,a123,10
a105,a124,13
a105,a125,17
a105,a126,15
a105,a127,12
a105,a128,8
a105,a129,10
a105,a130,15
a105,a131,20
a105,a132,26
a105,a133,28
a105,a134,27
a105,a135,46
a105,a136,35
a105,a137,19
a105,a138,24
a105,a139,302
a105,a140,99
a105,a141,46
a105,a142,74
a105,a143,144
a105,a144,288
a105,a145,57
a105,a146,155
a105,a147,33
a105,a148,513
a105,a149,251
a105,a150,206
a105,a151,309
a105,a152,378
a105,a153,259
a105,a154,4
a105,a155,0
a105,a156,956
a105,a157,934
a105,a158,1289
a105,a159,551
a105,a160,377
a105,a161,444
a105,a162,683
a105,a163,1016
a105,a164,39
a105,a165,48
a105,a166,66
a105,a167,25
a105,a168,23
a105,a169,395
a105,a170,153
a105,a171,338
a105,a172,48
a105,a173,69
a105,a174,163
a105,a175,288
a105,a176,446
a105,a177,160
a105,a178,80
a105,a179,125
a105,a180,83
a105,a181,46
a105,a182,3
a105,a183,6
a105,a184,90
a105,a185,621
a105,a186,28
a105,a187,545
a105,a188,236
a105,a189,29
a105,a190,14
a105,a191,5
a106,a107,0
a106,a108,0
a106,a109,0
a106,a110,699
a106,a111,871
a106,a112,0
a106,a113,468
a106,a114,366
a106,a115,79
a106,a116,45
a106,a117,221
a106,a118,37
a106,a119,38
a106,a120,38
a106,a121,55
a106,a122,60
a106,a123,15
a106,a124,20
a106,a125,25
a106,a126,23
a106,a127,17
a106,a128,12
a106,a129,15
a106,a130,24
a106,a131,29
a106,a132,41
a106,a133,41
a106,a134,45
a106,a135,78
a106,a136,56
a106,a137,31
a106,a138,41
a106,a139,379
a106,a140,144
a106,a141,71
a106,a142,117
a106,a143,226
a106,a144,398
a106,a145,80
a106,a146,214
a106,a147,46
a106,a148,543
a106,a149,278
a106,a150,231
a106,a151,238
a106,a152,171
a106,a153,367
a106,a154,0
a106,a155,0
a106,a156,1257
a106,a157,1239
a106,a158,1472
a106,a159,754
a106,a160,537
a106,a161,645
a106,a162,940
a106,a163,1312
a106,a164,63
a106,a165,78
a106,a166,105
a106,a167,41
a106,a168,36
a106,a169,468
a106,a170,201
a106,a171,410
a106,a172,63
a106,a173,92
a106,a174,195
a106,a175,324
a106,a176,513
a106,a177,202
a106,a178,105
a106,a179,145
a106,a180,99
a106,a181,58
a106,a182,4
a106,a183,8
a106,a184,97
a106,a185,586
a106,a186,1032
a106,a187,731
a106,a188,341
a106,a189,44
a106,a190,24
a106,a191,7
a107,a108,0
a107,a109,2
a107,a110,472
a107,a111,448
a107,a112,69
a107,a113,681
a107,a114,492
a107,a115,69
a107,a116,36
a107,a117,236
a107,a118,27
a107,a119,26
a107,a120,29
a107,a121,41
a107,a122,44
a107,a123,9
a107,a124,13
a107,a125,13
a107,a126,13
a107,a127,9
a107,a128,7
a107,a129,9
a107,a130,15
a107,a131,15
a107,a132,25
a107,a133,23
a107,a134,30
a107,a135,55
a107,a136,36
a107,a137,20
a107,a138,29
a107,a139,221
a107,a140,90
a107,a141,43
a107,a142,78
a107,a143,160
a107,a144,286
a107,a145,46
a107,a146,134
a107,a147,24
a107,a148,248
a107,a149,124
a107,a150,106
a107,a151,662
a107,a152,645
a107,a153,664
a107,a154,246
a107,a155,25
a107,a156,1686
a107,a157,1650
a107,a158,1834
a107,a159,1100
a107,a160,752
a107,a161,853
a107,a162,1304
a107,a163,1768
a107,a164,60
a107,a165,70
a107,a166,106
a107,a167,37
a107,a168,34
a107,a169,245
a107,a170,110
a107,a171,223
a107,a172,32
a107,a173,48
a107,a174,93
a107,a175,151
a107,a176,253
a107,a177,102
a107,a178,53
a107,a179,67
a107,a180,47
a107,a181,28
a107,a182,2
a107,a183,4
a107,a184,44
a107,a185,262
a107,a186,349
a107,a187,1104
a107,a188,472
a107,a189,46
a107,a190,19
a107,a191,4
a108,a109,0
a108,a110,530
a108,a111,336
a108,a112,200
a108,a113,1057
a108,a114,806
a108,a115,114
a108,a116,59
a108,a117,399
a108,a118,45
a108,a119,44
a108,a120,49
a108,a121,68
a108,a122,75
a108,a123,14
a108,a124,20
a108,a125,16
a108,a126,18
a108,a127,11
a108,a128,9
a108,a129,13
a108,a130,22
a108,a131,19
a108,a132,36
a108,a133,30
a108,a134,49
a108,a135,91
a108,a136,56
a108,a137,32
a108,a138,48
a108,a139,263
a108,a140,122
a108,a141,62
a108,a142,119
a108,a143,245
a108,a144,405
a108,a145,59
a108,a146,172
a108,a147,28
a108,a148,178
a108,a149,96
a108,a150,86
a108,a151,594
a108,a152,556
a108,a153,567
a108,a154,420
a108,a155,162
a108,a156,2134
a108,a157,2112
a108,a158,1402
a108,a159,1615
a108,a160,1191
a108,a161,1363
a108,a162,1893
a108,a163,2151
a108,a164,103
a108,a165,116
a108,a166,181
a108,a167,62
a108,a168,56
a108,a169,238
a108,a170,125
a108,a171,228
a108,a172,35
a108,a173,55
a108,a174,86
a108,a175,123
a108,a176,222
a108,a177,105
a108,a178,58
a108,a179,57
a108,a180,43
a108,a181,28
a108,a182,3
a108,a183,5
a108,a184,32
a108,a185,137
a108,a186,1344
a108,a187,1585
a108,a188,768
a108,a189,76
a108,a190,32
a108,a191,5
a109,a110,618
a109,a111,423
a109,a112,60
a109,a113,1007
a109,a114,786
a109,a115,134
a109,a116,73
a109,a117,427
a109,a118,57
a109,a119,57
a109,a120,61
a109,a121,86
a109,a122,94
a109,a123,19
a109,a124,26
a109,a125,23
a109,a126,25
a109,a127,16
a109,a128,13
a109,a129,17
a109,a130,30
a109,a131,27
a109,a132,48
a109,a133,42
a109,a134,63
a109,a135,116
a109,a136,74
a109,a137,42
a109,a138,62
a109,a139,333
a109,a140,159
a109,a141,83
a109,a142,153
a109,a143,302
a109,a144,481
a109,a145,80
a109,a146,222
a109,a147,40
a109,a148,235
a109,a149,127
a109,a150,112
a109,a151,562
a109,a152,478
a109,a153,601
a109,a154,304
a109,a155,131
a109,a156,2041
a109,a157,2020
a109,a158,1351
a109,a159,1538
a109,a160,1136
a109,a161,1320
a109,a162,1805
a109,a163,2059
a109,a164,116
a109,a165,135
a109,a166,201
a109,a167,72
a109,a168,64
a109,a169,300
a109,a170,166
a109,a171,293
a109,a172,49
a109,a173,75
a109,a174,111
a109,a175,160
a109,a176,282
a109,a177,140
a109,a178,79
a109,a179,74
a109,a180,56
a109,a181,38
a109,a182,4
a109,a183,7
a109,a184,43
a109,a185,183
a109,a186,1412
a109,a187,1507
a109,a188,735
a109,a189,84
a109,a190,40
a109,a191,8
a110,a111,0
a110,a112,834
a110,a113,165
a110,a114,221
a110,a115,337
a110,a116,268
a110,a117,342
a110,a118,315
a110,a119,382
a110,a120,268
a110,a121,396
a110,a122,449
a110,a123,463
a110,a124,502
a110,a125,912
a110,a126,777
a110,a127,755
a110,a128,541
a110,a129,494
a110,a130,634
a110,a131,921
a110,a132,843
a110,a133,878
a110,a134,590
a110,a135,593
a110,a136,777
a110,a137,568
a110,a138,435
a110,a139,0
a110,a140,67
a110,a141,711
a110,a142,546
a110,a143,117
a110,a144,0
a110,a145,459
a110,a146,0
a110,a147,856
a110,a148,333
a110,a149,808
a110,a150,826
a110,a151,901
a110,a152,877
a110,a153,810
a110,a154,870
a110,a155,747
a110,a156,356
a110,a157,436
a110,a158,533
a110,a159,266
a110,a160,202
a110,a161,283
a110,a162,281
a110,a163,344
a110,a164,189
a110,a165,265
a110,a166,255
a110,a167,179
a110,a168,149
a110,a169,0
a110,a170,43
a110,a171,0
a110,a172,804
a110,a173,515
a110,a174,471
a110,a175,458
a110,a176,0
a110,a177,146
a110,a178,592
a110,a179,895
a110,a180,898
a110,a181,906
a110,a182,159
a110,a183,358
a110,a184,672
a110,a185,631
a110,a186,203
a110,a187,196
a110,a188,159
a110,a189,117
a110,a190,199
a110,a191,297
a111,a112,1433
a111,a113,20
a111,a114,25
a111,a115,33
a111,a116,25
a111,a117,38
a111,a118,34
a111,a119,51
a111,a120,25
a111,a121,44
a111,a122,60
a111,a123,88
a111,a124,87
a111,a125,249
a111,a126,164
a111,a127,176
a111,a128,114
a111,a129,95
a111,a130,126
a111,a131,261
a111,a132,202
a111,a133,293
a111,a134,105
a111,a135,111
a111,a136,192
a111,a137,102
a111,a138,66
a111,a139,14
a111,a140,394
a111,a141,327
a111,a142,298
a111,a143,392
a111,a144,364
a111,a145,379
a111,a146,360
a111,a147,353
a111,a148,0
a111,a149,225
a111,a150,297
a111,a151,1959
a111,a152,1280
a111,a153,2055
a111,a154,1647
a111,a155,1447
a111,a156,45
a111,a157,52
a111,a158,79
a111,a159,30
a111,a160,24
a111,a161,33
a111,a162,33
a111,a163,43
a111,a164,18
a111,a165,25
a111,a166,26
a111,a167,16
a111,a168,13
a111,a169,0
a111,a170,252
a111,a171,0
a111,a172,417
a111,a173,358
a111,a174,208
a111,a175,3
a111,a176,0
a111,a177,220
a111,a178,467
a111,a179,772
a111,a180,735
a111,a181,547
a111,a182,49
a111,a183,121
a111,a184,1441
a111,a185,2280
a111,a186,255
a111,a187,24
a111,a188,19
a111,a189,11
a111,a190,20
a111,a191,66
a112,a113,169
a112,a114,149
a112,a115,53
a112,a116,34
a112,a117,118
a112,a118,31
a112,a119,34
a112,a120,30
a112,a121,45
a112,a122,51
a112,a123,19
a112,a124,23
a112,a125,38
a112,a126,31
a112,a127,25
a112,a128,18
a112,a129,19
a112,a130,29
a112,a131,43
a112,a132,51
a112,a133,59
a112,a134,46
a112,a135,70
a112,a136,64
a112,a137,34
a112,a138,38
a112,a139,573
a112,a140,187
a112,a141,90
a112,a142,129
a112,a143,233
a112,a144,447
a112,a145,119
a112,a146,292
a112,a147,71
a112,a148,1300
a112,a149,719
a112,a150,578
a112,a151,0
a112,a152,0
a112,a153,228
a112,a154,0
a112,a155,0
a112,a156,494
a112,a157,492
a112,a158,710
a112,a159,273
a112,a160,198
a112,a161,251
a112,a162,348
a112,a163,518
a112,a164,39
a112,a165,51
a112,a166,61
a112,a167,27
a112,a168,22
a112,a169,829
a112,a170,324
a112,a171,680
a112,a172,106
a112,a173,151
a112,a174,417
a112,a175,761
a112,a176,1001
a112,a177,369
a112,a178,184
a112,a179,349
a112,a180,222
a112,a181,114
a112,a182,6
a112,a183,14
a112,a184,269
a112,a185,1470
a112,a186,964
a112,a187,262
a112,a188,129
a112,a189,25
a112,a190,19
a112,a191,10
a113,a114,0
a113,a115,538
a113,a116,445
a113,a117,687
a113,a118,257
a113,a119,179
a113,a120,311
a113,a121,309
a113,a122,262
a113,a123,23
a113,a124,34
a113,a125,5
a113,a126,13
a113,a127,5
a113,a128,8
a113,a129,15
a113,a130,32
a113,a131,8
a113,a132,34
a113,a133,21
a113,a134,118
a113,a135,228
a113,a136,81
a113,a137,65
a113,a138,151
a113,a139,85
a113,a140,68
a113,a141,46
a113,a142,133
a113,a143,201
a113,a144,264
a113,a145,24
a113,a146,69
a113,a147,10
a113,a148,10
a113,a149,7
a113,a150,7
a113,a151,44
a113,a152,49
a113,a153,27
a113,a154,104
a113,a155,155
a113,a156,353
a113,a157,399
a113,a158,1858
a113,a159,0
a113,a160,0
a113,a161,0
a113,a162,82
a113,a163,98
a113,a164,617
a113,a165,557
a113,a166,546
a113,a167,536
a113,a168,549
a113,a169,35
a113,a170,36
a113,a171,43
a113,a172,8
a113,a173,15
a113,a174,12
a113,a175,11
a113,a176,24
a113,a177,20
a113,a178,13
a113,a179,6
a113,a180,7
a113,a181,6
a113,a182,2
a113,a183,2
a113,a184,2
a113,a185,1
a113,a186,514
a113,a187,0
a113,a188,0
a113,a189,501
a113,a190,285
a113,a191,5
a114,a115,668
a114,a116,888
a114,a117,152
a114,a118,639
a114,a119,444
a114,a120,757
a114,a121,745
a114,a122,612
a114,a123,53
a114,a124,76
a114,a125,12
a114,a126,29
a114,a127,12
a114,a128,17
a114,a129,34
a114,a130,71
a114,a131,18
a114,a132,74
a114,a133,44
a114,a134,276
a114,a135,518
a114,a136,176
a114,a137,152
a114,a138,363
a114,a139,128
a114,a140,124
a114,a141,93
a114,a142,257
a114,a143,338
a114,a144,397
a114,a145,45
a114,a146,114
a114,a147,21
a114,a148,13
a114,a149,10
a114,a150,11
a114,a151,40
a114,a152,46
a114,a153,23
a114,a154,86
a114,a155,122
a114,a156,111
a114,a157,109
a114,a158,1616
a114,a159,7
a114,a160,0
a114,a161,0
a114,a162,87
a114,a163,585
a114,a164,713
a114,a165,561
a114,a166,214
a114,a167,829
a114,a168,807
a114,a169,50
a114,a170,58
a114,a171,62
a114,a172,15
a114,a173,26
a114,a174,19
a114,a175,17
a114,a176,33
a114,a177,33
a114,a178,23
a114,a179,10
a114,a180,11
a114,a181,11
a114,a182,4
a114,a183,4
a114,a184,4
a114,a185,1
a114,a186,329
a114,a187,20
a114,a188,0
a114,a189,317
a114,a190,672
a114,a191,11
a115,a116,0
a115,a117,0
a115,a118,386
a115,a119,1548
a115,a120,37
a115,a121,38
a115,a122,746
a115,a123,459
a115,a124,607
a115,a125,21
a115,a126,140
a115,a127,30
a115,a128,88
a115,a129,241
a115,a130,502
a115,a131,55
a115,a132,461
a115,a133,193
a115,a134,1451
a115,a135,911
a115,a136,950
a115,a137,1166
a115,a138,1767
a115,a139,310
a115,a140,472
a115,a141,425
a115,a142,964
a115,a143,939
a115,a144,854
a115,a145,150
a115,a146,343
a115,a147,65
a115,a148,19
a115,a149,18
a115,a150,21
a115,a151,15
a115,a152,18
a115,a153,7
a115,a154,28
a115,a155,32
a115,a156,148
a115,a157,160
a115,a158,126
a115,a159,300
a115,a160,496
a115,a161,437
a115,a162,221
a115,a163,107
a115,a164,26
a115,a165,0
a115,a166,0
a115,a167,0
a115,a168,125
a115,a169,87
a115,a170,167
a115,a171,140
a115,a172,46
a115,a173,77
a115,a174,44
a115,a175,36
a115,a176,52
a115,a177,90
a115,a178,63
a115,a179,26
a115,a180,32
a115,a181,36
a115,a182,26
a115,a183,17
a115,a184,9
a115,a185,0
a115,a186,28
a115,a187,267
a115,a188,790
a115,a189,892
a115,a190,806
a115,a191,71
a116,a117,220
a116,a118,1
a116,a119,438
a116,a120,0
a116,a121,0
a116,a122,132
a116,a123,564
a116,a124,703
a116,a125,16
a116,a126,161
a116,a127,28
a116,a128,108
a116,a129,304
a116,a130,574
a116,a131,56
a116,a132,506
a116,a133,203
a116,a134,1024
a116,a135,411
a116,a136,890
a116,a137,1111
a116,a138,987
a116,a139,264
a116,a140,467
a116,a141,442
a116,a142,981
a116,a143,933
a116,a144,805
a116,a145,147
a116,a146,308
a116,a147,63
a116,a148,14
a116,a149,15
a116,a150,18
a116,a151,10
a116,a152,12
a116,a153,4
a116,a154,18
a116,a155,19
a116,a156,80
a116,a157,108
a116,a158,46
a116,a159,221
a116,a160,425
a116,a161,507
a116,a162,150
a116,a163,32
a116,a164,31
a116,a165,0
a116,a166,119
a116,a167,0
a116,a168,0
a116,a169,69
a116,a170,147
a116,a171,119
a116,a172,45
a116,a173,70
a116,a174,40
a116,a175,30
a116,a176,40
a116,a177,81
a116,a178,56
a116,a179,23
a116,a180,30
a116,a181,35
a116,a182,34
a116,a183,20
a116,a184,8
a116,a185,0
a116,a186,14
a116,a187,168
a116,a188,737
a116,a189,58
a116,a190,42
a116,a191,94
a117,a118,1843
a117,a119,1818
a117,a120,1491
a117,a121,1400
a117,a122,1608
a117,a123,253
a117,a124,359
a117,a125,33
a117,a126,109
a117,a127,39
a117,a128,65
a117,a129,147
a117,a130,320
a117,a131,58
a117,a132,311
a117,a133,157
a117,a134,1183
a117,a135,1477
a117,a136,712
a117,a137,733
a117,a138,1561
a117,a139,276
a117,a140,380
a117,a141,325
a117,a142,805
a117,a143,811
a117,a144,765
a117,a145,132
a117,a146,292
a117,a147,66
a117,a148,21
a117,a149,19
a117,a150,21
a117,a151,34
a117,a152,40
a117,a153,18
a117,a154,64
a117,a155,83
a117,a156,294
a117,a157,148
a117,a158,558
a117,a159,408
a117,a160,546
a117,a161,168
a117,a162,338
a117,a163,626
a117,a164,26
a117,a165,0
a117,a166,0
a117,a167,317
a117,a168,834
a117,a169,88
a117,a170,145
a117,a171,127
a117,a172,43
a117,a173,71
a117,a174,42
a117,a175,34
a117,a176,55
a117,a177,78
a117,a178,58
a117,a179,23
a117,a180,28
a117,a181,32
a117,a182,16
a117,a183,15
a117,a184,8
a117,a185,1
a117,a186,106
a117,a187,695
a117,a188,779
a117,a189,967
a117,a190,1952
a117,a191,44
a118,a119,0
a118,a120,0
a118,a121,0
a118,a122,0
a118,a123,610
a118,a124,555
a118,a125,121
a118,a126,290
a118,a127,153
a118,a128,259
a118,a129,469
a118,a130,498
a118,a131,191
a118,a132,407
a118,a133,325
a118,a134,48
a118,a135,22
a118,a136,382
a118,a137,263
a118,a138,0
a118,a139,339
a118,a140,573
a118,a141,494
a118,a142,775
a118,a143,956
a118,a144,851
a118,a145,270
a118,a146,412
a118,a147,178
a118,a148,21
a118,a149,23
a118,a150,29
a118,a151,10
a118,a152,12
a118,a153,5
a118,a154,17
a118,a155,16
a118,a156,75
a118,a157,101
a118,a158,51
a118,a159,151
a118,a160,258
a118,a161,363
a118,a162,114
a118,a163,36
a118,a164,2215
a118,a165,1255
a118,a166,2178
a118,a167,1309
a118,a168,1408
a118,a169,104
a118,a170,220
a118,a171,171
a118,a172,113
a118,a173,150
a118,a174,69
a118,a175,47
a118,a176,59
a118,a177,134
a118,a178,108
a118,a179,39
a118,a180,56
a118,a181,81
a118,a182,87
a118,a183,68
a118,a184,14
a118,a185,0
a118,a186,9
a118,a187,104
a118,a188,430
a118,a189,1757
a118,a190,0
a118,a191,226
a119,a120,0
a119,a121,0
a119,a122,0
a119,a123,553
a119,a124,368
a119,a125,379
a119,a126,443
a119,a127,424
a119,a128,502
a119,a129,622
a119,a130,374
a119,a131,444
a119,a132,255
a119,a133,464
a119,a134,0
a119,a135,0
a119,a136,71
a119,a137,43
a119,a138,0
a119,a139,449
a119,a140,680
a119,a141,480
a119,a142,444
a119,a143,934
a119,a144,888
a119,a145,504
a119,a146,583
a119,a147,432
a119,a148,33
a119,a149,38
a119,a150,52
a119,a151,12
a119,a152,15
a119,a153,6
a119,a154,20
a119,a155,18
a119,a156,76
a119,a157,101
a119,a158,59
a119,a159,123
a119,a160,184
a119,a161,264
a119,a162,100
a119,a163,42
a119,a164,2181
a119,a165,2088
a119,a166,2011
a119,a167,1967
a119,a168,1930
a119,a169,165
a119,a170,356
a119,a171,259
a119,a172,272
a119,a173,327
a119,a174,130
a119,a175,79
a119,a176,97
a119,a177,236
a119,a178,223
a119,a179,72
a119,a180,110
a119,a181,182
a119,a182,170
a119,a183,176
a119,a184,26
a119,a185,1
a119,a186,8
a119,a187,83
a119,a188,285
a119,a189,1815
a119,a190,0
a119,a191,423
a120,a121,0
a120,a122,32
a120,a123,610
a120,a124,636
a120,a125,36
a120,a126,201
a120,a127,54
a120,a128,156
a120,a129,382
a120,a130,585
a120,a131,85
a120,a132,513
a120,a133,232
a120,a134,724
a120,a135,422
a120,a136,840
a120,a137,628
a120,a138,51
a120,a139,267
a120,a140,480
a120,a141,462
a120,a142,979
a120,a143,930
a120,a144,801
a120,a145,164
a120,a146,315
a120,a147,82
a120,a148,15
a120,a149,16
a120,a150,19
a120,a151,9
a120,a152,11
a120,a153,4
a120,a154,16
a120,a155,16
a120,a156,69
a120,a157,98
a120,a158,44
a120,a159,167
a120,a160,307
a120,a161,421
a120,a162,119
a120,a163,29
a120,a164,1589
a120,a165,392
a120,a166,1742
a120,a167,260
a120,a168,223
a120,a169,71
a120,a170,152
a120,a171,122
a120,a172,54
a120,a173,80
a120,a174,42
a120,a175,31
a120,a176,41
a120,a177,85
a120,a178,62
a120,a179,24
a120,a180,32
a120,a181,41
a120,a182,55
a120,a183,30
a120,a184,9
a120,a185,0
a120,a186,10
a120,a187,117
a120,a188,533
a120,a189,263
a120,a190,0
a120,a191,148
a121,a122,0
a121,a123,631
a121,a124,651
a121,a125,79
a121,a126,247
a121,a127,100
a121,a128,202
a121,a129,424
a121,a130,552
a121,a131,138
a121,a132,449
a121,a133,279
a121,a134,120
a121,a135,0
a121,a136,400
a121,a137,539
a121,a138,32
a121,a139,402
a121,a140,530
a121,a141,428
a121,a142,581
a121,a143,836
a121,a144,849
a121,a145,256
a121,a146,453
a121,a147,147
a121,a148,26
a121,a149,28
a121,a150,34
a121,a151,14
a121,a152,17
a121,a153,6
a121,a154,24
a121,a155,24
a121,a156,88
a121,a157,122
a121,a158,65
a121,a159,185
a121,a160,309
a121,a161,424
a121,a162,138
a121,a163,44
a121,a164,1900
a121,a165,622
a121,a166,1879
a121,a167,887
a121,a168,1119
a121,a169,124
a121,a170,253
a121,a171,205
a121,a172,102
a121,a173,145
a121,a174,77
a121,a175,56
a121,a176,72
a121,a177,150
a121,a178,115
a121,a179,44
a121,a180,59
a121,a181,77
a121,a182,66
a121,a183,48
a121,a184,16
a121,a185,0
a121,a186,13
a121,a187,126
a121,a188,512
a121,a189,1719
a121,a190,40
a121,a191,174
a122,a123,623
a122,a124,362
a122,a125,360
a122,a126,384
a122,a127,394
a122,a128,469
a122,a129,580
a122,a130,296
a122,a131,403
a122,a132,181
a122,a133,396
a122,a134,0
a122,a135,0
a122,a136,25
a122,a137,79
a122,a138,0
a122,a139,498
a122,a140,623
a122,a141,390
a122,a142,315
a122,a143,800
a122,a144,849
a122,a145,489
a122,a146,600
a122,a147,415
a122,a148,38
a122,a149,41
a122,a150,55
a122,a151,17
a122,a152,22
a122,a153,9
a122,a154,29
a122,a155,27
a122,a156,128
a122,a157,166
a122,a158,110
a122,a159,195
a122,a160,272
a122,a161,377
a122,a162,163
a122,a163,78
a122,a164,2187
a122,a165,1810
a122,a166,2018
a122,a167,2053
a122,a168,2100
a122,a169,177
a122,a170,374
a122,a171,281
a122,a172,274
a122,a173,329
a122,a174,136
a122,a175,84
a122,a176,105
a122,a177,245
a122,a178,228
a122,a179,75
a122,a180,114
a122,a181,186
a122,a182,169
a122,a183,175
a122,a184,27
a122,a185,1
a122,a186,14
a122,a187,134
a122,a188,388
a122,a189,2138
a122,a190,129
a122,a191,409
a123,a124,0
a123,a125,1506
a123,a126,0
a123,a127,316
a123,a128,1
a123,a129,0
a123,a130,0
a123,a131,518
a123,a132,60
a123,a133,418
a123,a134,206
a123,a135,719
a123,a136,302
a123,a137,0
a123,a138,48
a123,a139,814
a123,a140,1715
a123,a141,1260
a123,a142,1225
a123,a143,1245
a123,a144,911
a123,a145,1943
a123,a146,1487
a123,a147,2047
a123,a148,82
a123,a149,120
a123,a150,206
a123,a151,8
a123,a152,13
a123,a153,5
a123,a154,13
a123,a155,9
a123,a156,14
a123,a157,19
a123,a158,14
a123,a159,19
a123,a160,25
a123,a161,35
a123,a162,17
a123,a163,9
a123,a164,269
a123,a165,368
a123,a166,242
a123,a167,384
a123,a168,384
a123,a169,470
a123,a170,1113
a123,a171,641
a123,a172,1756
a123,a173,1713
a123,a174,591
a123,a175,257
a123,a176,300
a123,a177,890
a123,a178,1191
a123,a179,328
a123,a180,602
a123,a181,1249
a123,a182,1804
a123,a183,1967
a123,a184,124
a123,a185,3
a123,a186,3
a123,a187,13
a123,a188,34
a123,a189,384
a123,a190,603
a123,a191,893
a124,a125,1427
a124,a126,0
a124,a127,299
a124,a128,1
a124,a129,0
a124,a130,0
a124,a131,491
a124,a132,0
a124,a133,364
a124,a134,5
a124,a135,270
a124,a136,4
a124,a137,0
a124,a138,1
a124,a139,825
a124,a140,1595
a124,a141,973
a124,a142,827
a124,a143,1249
a124,a144,976
a124,a145,1852
a124,a146,1450
a124,a147,1944
a124,a148,80
a124,a149,116
a124,a150,198
a124,a151,10
a124,a152,14
a124,a153,6
a124,a154,15
a124,a155,11
a124,a156,23
a124,a157,32
a124,a158,23
a124,a159,29
a124,a160,36
a124,a161,51
a124,a162,26
a124,a163,14
a124,a164,369
a124,a165,498
a124,a166,335
a124,a167,520
a124,a168,519
a124,a169,453
a124,a170,1067
a124,a171,626
a124,a172,1670
a124,a173,1631
a124,a174,566
a124,a175,247
a124,a176,289
a124,a177,853
a124,a178,1136
a124,a179,314
a124,a180,575
a124,a181,1190
a124,a182,1675
a124,a183,1870
a124,a184,119
a124,a185,3
a124,a186,4
a124,a187,20
a124,a188,47
a124,a189,515
a124,a190,572
a124,a191,1170
a125,a126,18
a125,a127,0
a125,a128,251
a125,a129,1324
a125,a130,1021
a125,a131,0
a125,a132,537
a125,a133,0
a125,a134,1109
a125,a135,687
a125,a136,955
a125,a137,1354
a125,a138,650
a125,a139,1335
a125,a140,364
a125,a141,43
a125,a142,1182
a125,a143,1208
a125,a144,1129
a125,a145,16
a125,a146,948
a125,a147,0
a125,a148,305
a125,a149,509
a125,a150,870
a125,a151,16
a125,a152,27
a125,a153,10
a125,a154,28
a125,a155,17
a125,a156,1
a125,a157,4
a125,a158,3
a125,a159,4
a125,a160,5
a125,a161,7
a125,a162,3
a125,a163,1
a125,a164,17
a125,a165,15
a125,a166,23
a125,a167,14
a125,a168,15
a125,a169,1211
