O_id,D_id,flow
a109,a154,248
a109,a155,137
a109,a156,425
a109,a157,112
a109,a158,324
a109,a159,684
a109,a160,1462
a109,a161,134
a109,a162,298
a109,a163,269
a109,a164,146
a109,a165,63
a109,a166,84
a109,a167,102
a109,a168,69
a109,a169,67
a109,a170,68
a109,a171,1161
a109,a172,1360
a109,a173,987
a109,a174,1305
a109,a175,1353
a109,a176,105
a109,a177,89
a109,a178,79
a109,a179,182
a109,a180,187
a109,a181,303
a109,a182,392
a109,a183,190
a109,a184,252
a109,a185,52
a109,a186,29
a109,a187,38
a109,a188,52
a109,a189,33
a109,a190,48
a109,a191,254
a109,a192,503
a109,a193,1045
a109,a194,1305
a110,a111,0
a110,a112,104
a110,a113,72
a110,a114,253
a110,a115,122
a110,a116,65
a110,a117,175
a110,a118,53
a110,a119,83
a110,a120,143
a110,a121,83
a110,a122,127
a110,a123,91
a110,a124,69
a110,a125,61
a110,a126,70
a110,a127,121
a110,a128,85
a110,a129,57
a110,a130,83
a110,a131,957
a110,a132,804
a110,a133,814
a110,a134,933
a110,a135,814
a110,a136,999
a110,a137,924
a110,a138,1006
a110,a139,764
a110,a140,475
a110,a141,275
a110,a142,336
a110,a143,643
a110,a144,910
a110,a145,1081
a110,a146,182
a110,a147,131
a110,a148,92
a110,a149,35
a110,a150,41
a110,a151,52
a110,a152,34
a110,a153,71
a110,a154,298
a110,a155,179
a110,a156,459
a110,a157,173
a110,a158,360
a110,a159,680
a110,a160,997
a110,a161,39
a110,a162,141
a110,a163,251
a110,a164,180
a110,a165,107
a110,a166,123
a110,a167,149
a110,a168,106
a110,a169,100
a110,a170,97
a110,a171,611
a110,a172,771
a110,a173,481
a110,a174,813
a110,a175,951
a110,a176,173
a110,a177,149
a110,a178,145
a110,a179,226
a110,a180,229
a110,a181,284
a110,a182,202
a110,a183,161
a110,a184,199
a110,a185,44
a110,a186,25
a110,a187,34
a110,a188,72
a110,a189,52
a110,a190,54
a110,a191,258
a110,a192,427
a110,a193,421
a110,a194,684
a111,a112,112
a111,a113,134
a111,a114,29
a111,a115,0
a111,a116,0
a111,a117,161
a111,a118,5
a111,a119,157
a111,a120,121
a111,a121,25
a111,a122,85
a111,a123,34
a111,a124,19
a111,a125,13
a111,a126,46
a111,a127,97
a111,a128,116
a111,a129,77
a111,a130,122
a111,a131,645
a111,a132,481
a111,a133,277
a111,a134,956
a111,a135,208
a111,a136,813
a111,a137,1395
a111,a138,1420
a111,a139,1121
a111,a140,813
a111,a141,640
a111,a142,760
a111,a143,806
a111,a144,1172
a111,a145,1564
a111,a146,138
a111,a147,141
a111,a148,107
a111,a149,21
a111,a150,29
a111,a151,22
a111,a152,12
a111,a153,105
a111,a154,464
a111,a155,284
a111,a156,804
a111,a157,197
a111,a158,471
a111,a159,1113
a111,a160,1298
a111,a161,0
a111,a162,17
a111,a163,205
a111,a164,165
a111,a165,127
a111,a166,179
a111,a167,213
a111,a168,146
a111,a169,123
a111,a170,146
a111,a171,793
a111,a172,1011
a111,a173,577
a111,a174,1067
a111,a175,1281
a111,a176,144
a111,a177,145
a111,a178,138
a111,a179,197
a111,a180,179
a111,a181,201
a111,a182,222
a111,a183,124
a111,a184,162
a111,a185,16
a111,a186,5
a111,a187,9
a111,a188,91
a111,a189,77
a111,a190,105
a111,a191,555
a111,a192,948
a111,a193,214
a111,a194,890
a112,a113,0
a112,a114,0
a112,a115,0
a112,a116,52
a112,a117,169
a112,a118,190
a112,a119,269
a112,a120,123
a112,a121,32
a112,a122,71
a112,a123,41
a112,a124,22
a112,a125,18
a112,a126,25
a112,a127,50
a112,a128,36
a112,a129,23
a112,a130,44
a112,a131,1331
a112,a132,1975
a112,a133,449
a112,a134,2000
a112,a135,741
a112,a136,1845
a112,a137,66
a112,a138,33
a112,a139,0
a112,a140,0
a112,a141,1
a112,a142,377
a112,a143,1618
a112,a144,1496
a112,a145,957
a112,a146,152
a112,a147,46
a112,a148,31
a112,a149,13
a112,a150,16
a112,a151,17
a112,a152,10
a112,a153,33
a112,a154,233
a112,a155,129
a112,a156,486
a112,a157,75
a112,a158,311
a112,a159,776
a112,a160,1752
a112,a161,135
a112,a162,319
a112,a163,194
a112,a164,72
a112,a165,33
a112,a166,57
a112,a167,75
a112,a168,45
a112,a169,35
a112,a170,46
a112,a171,1664
a112,a172,1699
a112,a173,2826
a112,a174,1363
a112,a175,1193
a112,a176,47
a112,a177,36
a112,a178,36
a112,a179,110
a112,a180,134
a112,a181,253
a112,a182,468
a112,a183,135
a112,a184,170
a112,a185,17
a112,a186,6
a112,a187,9
a112,a188,28
a112,a189,25
a112,a190,58
a112,a191,340
a112,a192,973
a112,a193,4485
a112,a194,1708
a113,a114,80
a113,a115,205
a113,a116,409
a113,a117,175
a113,a118,206
a113,a119,274
a113,a120,123
a113,a121,32
a113,a122,72
a113,a123,40
a113,a124,21
a113,a125,18
a113,a126,25
a113,a127,51
a113,a128,34
a113,a129,21
a113,a130,39
a113,a131,1774
a113,a132,1759
a113,a133,1436
a113,a134,1766
a113,a135,1607
a113,a136,1745
a113,a137,30
a113,a138,117
a113,a139,0
a113,a140,0
a113,a141,0
a113,a142,173
a113,a143,1804
a113,a144,1547
a113,a145,751
a113,a146,161
a113,a147,47
a113,a148,32
a113,a149,12
a113,a150,15
a113,a151,16
a113,a152,10
a113,a153,32
a113,a154,213
a113,a155,115
a113,a156,411
a113,a157,72
a113,a158,290
a113,a159,693
a113,a160,1836
a113,a161,150
a113,a162,341
a113,a163,208
a113,a164,77
a113,a165,34
a113,a166,57
a113,a167,72
a113,a168,44
a113,a169,36
a113,a170,46
a113,a171,1710
a113,a172,1833
a113,a173,1676
a113,a174,1487
a113,a175,1380
a113,a176,51
a113,a177,41
a113,a178,37
a113,a179,118
a113,a180,134
a113,a181,262
a113,a182,546
a113,a183,165
a113,a184,200
a113,a185,17
a113,a186,6
a113,a187,9
a113,a188,29
a113,a189,23
a113,a190,48
a113,a191,275
a113,a192,659
a113,a193,1813
a113,a194,1868
a114,a115,0
a114,a116,4
a114,a117,148
a114,a118,165
a114,a119,239
a114,a120,96
a114,a121,19
a114,a122,55
a114,a123,25
a114,a124,12
a114,a125,9
a114,a126,21
a114,a127,43
a114,a128,35
a114,a129,22
a114,a130,42
a114,a131,653
a114,a132,407
a114,a133,17
a114,a134,1461
a114,a135,289
a114,a136,1736
a114,a137,911
a114,a138,495
a114,a139,187
a114,a140,124
a114,a141,651
a114,a142,879
a114,a143,1078
a114,a144,1232
a114,a145,1515
a114,a146,137
a114,a147,47
a114,a148,34
a114,a149,11
a114,a150,14
a114,a151,12
a114,a152,7
a114,a153,33
a114,a154,241
a114,a155,129
a114,a156,507
a114,a157,73
a114,a158,314
a114,a159,794
a114,a160,1455
a114,a161,109
a114,a162,279
a114,a163,186
a114,a164,66
a114,a165,33
a114,a166,58
a114,a167,75
a114,a168,46
a114,a169,37
a114,a170,48
a114,a171,1428
a114,a172,1395
a114,a173,4598
a114,a174,1868
a114,a175,1517
a114,a176,40
a114,a177,33
a114,a178,30
a114,a179,108
a114,a180,128
a114,a181,250
a114,a182,266
a114,a183,69
a114,a184,102
a114,a185,11
a114,a186,3
a114,a187,5
a114,a188,32
a114,a189,25
a114,a190,61
a114,a191,354
a114,a192,1378
a114,a193,8323
a114,a194,1229
a115,a116,0
a115,a117,182
a115,a118,188
a115,a119,279
a115,a120,104
a115,a121,16
a115,a122,62
a115,a123,23
a115,a124,10
a115,a125,7
a115,a126,22
a115,a127,50
a115,a128,70
a115,a129,44
a115,a130,96
a115,a131,0
a115,a132,3
a115,a133,0
a115,a134,166
a115,a135,0
a115,a136,265
a115,a137,2026
a115,a138,1952
a115,a139,1230
a115,a140,1042
a115,a141,1414
a115,a142,1306
a115,a143,1132
a115,a144,1513
a115,a145,2184
a115,a146,174
a115,a147,58
a115,a148,42
a115,a149,11
a115,a150,15
a115,a151,11
a115,a152,6
a115,a153,66
a115,a154,484
a115,a155,285
a115,a156,1094
a115,a157,117
a115,a158,538
a115,a159,1512
a115,a160,1724
a115,a161,114
a115,a162,314
a115,a163,252
a115,a164,83
a115,a165,49
a115,a166,106
a115,a167,143
a115,a168,79
a115,a169,50
a115,a170,85
a115,a171,1310
a115,a172,1511
a115,a173,1978
a115,a174,1926
a115,a175,2006
a115,a176,47
a115,a177,39
a115,a178,38
a115,a179,141
a115,a180,173
a115,a181,344
a115,a182,263
a115,a183,75
a115,a184,113
a115,a185,10
a115,a186,2
a115,a187,4
a115,a188,41
a115,a189,51
a115,a190,152
a115,a191,917
a115,a192,2002
a115,a193,2600
a115,a194,1298
a116,a117,207
a116,a118,159
a116,a119,298
a116,a120,114
a116,a121,14
a116,a122,70
a116,a123,22
a116,a124,8
a116,a125,5
a116,a126,25
a116,a127,59
a116,a128,93
a116,a129,60
a116,a130,129
a116,a131,3
a116,a132,22
a116,a133,0
a116,a134,209
a116,a135,0
a116,a136,64
a116,a137,2372
a116,a138,2297
a116,a139,1813
a116,a140,1587
a116,a141,1842
a116,a142,1463
a116,a143,1092
a116,a144,1554
a116,a145,2353
a116,a146,196
a116,a147,72
a116,a148,52
a116,a149,12
a116,a150,17
a116,a151,11
a116,a152,6
a116,a153,90
a116,a154,620
a116,a155,380
a116,a156,1369
a116,a157,141
a116,a158,620
a116,a159,1792
a116,a160,1753
a116,a161,84
a116,a162,224
a116,a163,292
a116,a164,99
a116,a165,61
a116,a166,143
a116,a167,192
a116,a168,105
a116,a169,63
a116,a170,116
a116,a171,1198
a116,a172,1456
a116,a173,1083
a116,a174,1755
a116,a175,1972
a116,a176,48
a116,a177,46
a116,a178,40
a116,a179,166
a116,a180,181
a116,a181,374
a116,a182,256
a116,a183,81
a116,a184,125
a116,a185,10
a116,a186,1
a116,a187,4
a116,a188,52
a116,a189,70
a116,a190,207
a116,a191,1218
a116,a192,2160
a116,a193,558
a116,a194,1246
a117,a118,0
a117,a119,0
a117,a120,0
a117,a121,0
a117,a122,0
a117,a123,0
a117,a124,49
a117,a125,298
a117,a126,713
a117,a127,91
a117,a128,73
a117,a129,59
a117,a130,61
a117,a131,148
a117,a132,103
a117,a133,147
a117,a134,116
a117,a135,172
a117,a136,158
a117,a137,121
a117,a138,91
a117,a139,115
a117,a140,147
a117,a141,172
a117,a142,175
a117,a143,53
a117,a144,87
a117,a145,122
a117,a146,0
a117,a147,378
a117,a148,388
a117,a149,1262
a117,a150,1217
a117,a151,914
a117,a152,1353
a117,a153,70
a117,a154,136
a117,a155,99
a117,a156,129
a117,a157,136
a117,a158,151
a117,a159,157
a117,a160,83
a117,a161,1
a117,a162,115
a117,a163,8
a117,a164,46
a117,a165,157
a117,a166,126
a117,a167,128
a117,a168,125
a117,a169,272
a117,a170,135
a117,a171,36
a117,a172,50
a117,a173,26
a117,a174,48
a117,a175,62
a117,a176,132
a117,a177,155
a117,a178,136
a117,a179,110
a117,a180,142
a117,a181,75
a117,a182,33
a117,a183,86
a117,a184,295
a117,a185,1331
a117,a186,1371
a117,a187,1361
a117,a188,393
a117,a189,49
a117,a190,19
a117,a191,46
a117,a192,48
a117,a193,23
a117,a194,45
a118,a119,0
a118,a120,20
a118,a121,37
a118,a122,6
a118,a123,32
a118,a124,44
a118,a125,75
a118,a126,110
a118,a127,72
a118,a128,175
a118,a129,142
a118,a130,148
a118,a131,191
a118,a132,119
a118,a133,190
a118,a134,164
a118,a135,195
a118,a136,195
a118,a137,154
a118,a138,126
a118,a139,159
a118,a140,186
a118,a141,206
a118,a142,231
a118,a143,55
a118,a144,106
a118,a145,143
a118,a146,0
a118,a147,201
a118,a148,224
a118,a149,82
a118,a150,93
a118,a151,87
a118,a152,77
a118,a153,149
a118,a154,240
a118,a155,206
a118,a156,199
a118,a157,267
a118,a158,251
a118,a159,216
a118,a160,92
a118,a161,0
a118,a162,2
a118,a163,0
a118,a164,32
a118,a165,256
a118,a166,227
a118,a167,242
a118,a168,223
a118,a169,239
a118,a170,189
a118,a171,50
a118,a172,64
a118,a173,34
a118,a174,68
a118,a175,85
a118,a176,178
a118,a177,195
a118,a178,266
a118,a179,45
a118,a180,145
a118,a181,11
a118,a182,42
a118,a183,132
a118,a184,160
a118,a185,67
a118,a186,58
a118,a187,76
a118,a188,181
a118,a189,112
a118,a190,32
a118,a191,66
a118,a192,81
a118,a193,16
a118,a194,54
a119,a120,0
a119,a121,20
a119,a122,0
a119,a123,1
a119,a124,466
a119,a125,479
a119,a126,861
a119,a127,426
a119,a128,84
a119,a129,67
a119,a130,72
a119,a131,210
a119,a132,161
a119,a133,223
a119,a134,169
a119,a135,253
a119,a136,220
a119,a137,235
a119,a138,184
a119,a139,223
a119,a140,263
a119,a141,287
a119,a142,244
a119,a143,101
a119,a144,168
a119,a145,239
a119,a146,0
a119,a147,372
a119,a148,308
a119,a149,820
a119,a150,802
a119,a151,992
a119,a152,967
a119,a153,78
a119,a154,163
a119,a155,118
a119,a156,162
a119,a157,159
a119,a158,182
a119,a159,202
a119,a160,165
a119,a161,4
a119,a162,142
a119,a163,14
a119,a164,164
a119,a165,159
a119,a166,138
a119,a167,145
a119,a168,134
a119,a169,237
a119,a170,131
a119,a171,78
a119,a172,106
a119,a173,54
a119,a174,102
a119,a175,133
a119,a176,162
a119,a177,180
a119,a178,160
a119,a179,135
a119,a180,172
a119,a181,99
a119,a182,52
a119,a183,111
a119,a184,286
a119,a185,978
a119,a186,955
a119,a187,1024
a119,a188,276
a119,a189,55
a119,a190,23
a119,a191,61
a119,a192,65
a119,a193,50
a119,a194,94
a120,a121,0
a120,a122,0
a120,a123,0
a120,a124,360
a120,a125,223
a120,a126,1723
a120,a127,915
a120,a128,19
a120,a129,16
a120,a130,15
a120,a131,67
a120,a132,59
a120,a133,73
a120,a134,55
a120,a135,82
a120,a136,70
a120,a137,95
a120,a138,67
a120,a139,86
a120,a140,106
a120,a141,124
a120,a142,111
a120,a143,45
a120,a144,69
a120,a145,96
a120,a146,97
a120,a147,577
a120,a148,414
a120,a149,1972
a120,a150,1879
a120,a151,2025
a120,a152,2219
a120,a153,23
a120,a154,47
a120,a155,28
a120,a156,46
a120,a157,42
a120,a158,53
a120,a159,61
a120,a160,68
a120,a161,49
a120,a162,75
a120,a163,212
a120,a164,440
a120,a165,75
a120,a166,51
a120,a167,47
a120,a168,53
a120,a169,229
a120,a170,70
a120,a171,31
a120,a172,41
a120,a173,23
a120,a174,38
a120,a175,50
a120,a176,62
a120,a177,104
a120,a178,43
a120,a179,133
a120,a180,64
a120,a181,128
a120,a182,26
a120,a183,58
a120,a184,396
a120,a185,1920
a120,a186,2301
a120,a187,2233
a120,a188,402
a120,a189,14
a120,a190,6
a120,a191,16
a120,a192,19
a120,a193,22
a120,a194,38
a121,a122,0
a121,a123,0
a121,a124,0
a121,a125,0
a121,a126,306
a121,a127,3
a121,a128,6
a121,a129,5
a121,a130,2
a121,a131,10
a121,a132,7
a121,a133,10
a121,a134,9
a121,a135,9
a121,a136,11
a121,a137,7
a121,a138,7
a121,a139,11
a121,a140,15
a121,a141,14
a121,a142,14
a121,a143,2
a121,a144,4
a121,a145,6
a121,a146,0
a121,a147,470
a121,a148,585
a121,a149,2316
a121,a150,2135
a121,a151,475
a121,a152,1717
a121,a153,15
a121,a154,19
a121,a155,6
a121,a156,13
a121,a157,15
a121,a158,19
a121,a159,16
a121,a160,4
a121,a161,17
a121,a162,17
a121,a163,131
a121,a164,26
a121,a165,73
a121,a166,43
a121,a167,29
a121,a168,52
a121,a169,325
a121,a170,94
a121,a171,3
a121,a172,3
a121,a173,3
a121,a174,5
a121,a175,4
a121,a176,19
a121,a177,70
a121,a178,11
a121,a179,94
a121,a180,23
a121,a181,84
a121,a182,2
a121,a183,12
a121,a184,365
a121,a185,2111
a121,a186,2142
a121,a187,1134
a121,a188,690
a121,a189,6
a121,a190,2
a121,a191,2
a121,a192,3
a121,a193,1
a121,a194,2
a122,a123,0
a122,a124,0
a122,a125,127
a122,a126,135
a122,a127,0
a122,a128,28
a122,a129,24
a122,a130,20
a122,a131,48
a122,a132,35
a122,a133,47
a122,a134,39
a122,a135,54
a122,a136,52
a122,a137,43
a122,a138,31
a122,a139,42
a122,a140,54
a122,a141,63
a122,a142,65
a122,a143,19
a122,a144,30
a122,a145,44
a122,a146,0
a122,a147,289
a122,a148,498
a122,a149,1949
a122,a150,1699
a122,a151,265
a122,a152,1879
a122,a153,37
a122,a154,53
a122,a155,34
a122,a156,47
a122,a157,48
a122,a158,56
a122,a159,59
a122,a160,29
a122,a161,15
a122,a162,58
a122,a163,60
a122,a164,0
a122,a165,102
a122,a166,76
a122,a167,64
a122,a168,83
a122,a169,309
a122,a170,123
a122,a171,14
a122,a172,18
a122,a173,10
a122,a174,18
a122,a175,22
a122,a176,46
a122,a177,79
a122,a178,47
a122,a179,98
a122,a180,60
a122,a181,87
a122,a182,11
a122,a183,33
a122,a184,352
a122,a185,2315
a122,a186,2471
a122,a187,1664
a122,a188,629
a122,a189,22
a122,a190,8
a122,a191,15
a122,a192,15
a122,a193,8
a122,a194,16
a123,a124,0
a123,a125,0
a123,a126,1730
a123,a127,926
a123,a128,5
a123,a129,4
a123,a130,2
a123,a131,14
a123,a132,11
a123,a133,15
a123,a134,12
a123,a135,15
a123,a136,15
a123,a137,13
a123,a138,11
a123,a139,16
a123,a140,22
a123,a141,22
a123,a142,22
a123,a143,6
a123,a144,9
a123,a145,13
a123,a146,129
a123,a147,682
a123,a148,513
a123,a149,2534
a123,a150,2442
a123,a151,1333
a123,a152,2064
a123,a153,10
a123,a154,16
a123,a155,6
a123,a156,12
a123,a157,13
a123,a158,17
a123,a159,17
a123,a160,9
a123,a161,21
a123,a162,21
a123,a163,240
a123,a164,470
a123,a165,55
a123,a166,31
a123,a167,22
a123,a168,36
a123,a169,252
a123,a170,60
a123,a171,5
a123,a172,6
a123,a173,4
a123,a174,7
a123,a175,7
a123,a176,22
a123,a177,75
a123,a178,11
a123,a179,103
a123,a180,23
a123,a181,90
a123,a182,4
a123,a183,19
a123,a184,420
a123,a185,1562
a123,a186,2034
a123,a187,1539
a123,a188,521
a123,a189,4
a123,a190,1
a123,a191,2
a123,a192,4
a123,a193,3
a123,a194,5
a124,a125,0
a124,a126,0
a124,a127,0
a124,a128,5
a124,a129,4
a124,a130,1
a124,a131,7
a124,a132,4
a124,a133,7
a124,a134,7
a124,a135,6
a124,a136,8
a124,a137,2
a124,a138,3
a124,a139,5
a124,a140,8
a124,a141,6
a124,a142,6
a124,a143,0
a124,a144,1
a124,a145,2
a124,a146,0
a124,a147,85
a124,a148,369
a124,a149,291
a124,a150,308
a124,a151,0
a124,a152,0
a124,a153,17
a124,a154,19
a124,a155,5
a124,a156,11
a124,a157,13
a124,a158,18
a124,a159,14
a124,a160,1
a124,a161,13
a124,a162,14
a124,a163,68
a124,a164,0
a124,a165,72
a124,a166,48
a124,a167,30
a124,a168,59
a124,a169,305
a124,a170,117
a124,a171,1
a124,a172,1
a124,a173,1
a124,a174,2
a124,a175,1
a124,a176,13
a124,a177,51
a124,a178,8
a124,a179,73
a124,a180,20
a124,a181,76
a124,a182,1
a124,a183,8
a124,a184,333
a124,a185,2354
a124,a186,755
a124,a187,0
a124,a188,638
a124,a189,7
a124,a190,2
a124,a191,1
a124,a192,2
a124,a193,0
a124,a194,0
a125,a126,608
a125,a127,633
a125,a128,2
a125,a129,1
a125,a130,0
a125,a131,3
a125,a132,2
a125,a133,4
a125,a134,3
a125,a135,3
a125,a136,4
a125,a137,1
a125,a138,2
a125,a139,4
a125,a140,7
a125,a141,5
a125,a142,5
a125,a143,0
a125,a144,0
a125,a145,1
a125,a146,437
a125,a147,636
a125,a148,599
a125,a149,496
a125,a150,675
a125,a151,0
a125,a152,0
a125,a153,9
a125,a154,9
a125,a155,2
a125,a156,5
a125,a157,7
a125,a158,9
a125,a159,6
a125,a160,0
a125,a161,18
a125,a162,9
a125,a163,281
a125,a164,534
a125,a165,58
a125,a166,27
a125,a167,17
a125,a168,35
a125,a169,292
a125,a170,76
a125,a171,1
a125,a172,1
a125,a173,1
a125,a174,2
a125,a175,1
a125,a176,14
a125,a177,69
a125,a178,4
a125,a179,92
a125,a180,13
a125,a181,76
a125,a182,1
a125,a183,10
a125,a184,389
a125,a185,1198
a125,a186,202
a125,a187,0
a125,a188,700
a125,a189,3
a125,a190,1
a125,a191,0
a125,a192,1
a125,a193,0
a125,a194,0
a126,a127,0
a126,a128,49
a126,a129,46
a126,a130,35
a126,a131,22
a126,a132,15
a126,a133,18
a126,a134,18
a126,a135,23
a126,a136,25
a126,a137,10
a126,a138,8
a126,a139,11
a126,a140,15
a126,a141,17
a126,a142,20
a126,a143,4
a126,a144,6
a126,a145,10
a126,a146,31
a126,a147,0
a126,a148,0
a126,a149,18
a126,a150,0
a126,a151,0
a126,a152,43
a126,a153,68
a126,a154,57
a126,a155,46
a126,a156,45
a126,a157,57
a126,a158,59
a126,a159,49
a126,a160,6
a126,a161,61
a126,a162,55
a126,a163,157
a126,a164,24
a126,a165,32
a126,a166,91
a126,a167,73
a126,a168,94
a126,a169,29
a126,a170,119
a126,a171,3
a126,a172,4
a126,a173,3
a126,a174,4
a126,a175,5
a126,a176,36
a126,a177,13
a126,a178,48
a126,a179,77
a126,a180,63
a126,a181,113
a126,a182,3
a126,a183,11
a126,a184,148
a126,a185,2093
a126,a186,2374
a126,a187,642
a126,a188,0
a126,a189,47
a126,a190,16
a126,a191,16
a126,a192,9
a126,a193,3
a126,a194,3
a127,a128,95
a127,a129,88
a127,a130,77
a127,a131,46
a127,a132,32
a127,a133,41
a127,a134,37
a127,a135,50
a127,a136,52
a127,a137,23
a127,a138,19
a127,a139,25
a127,a140,34
a127,a141,40
a127,a142,48
a127,a143,8
a127,a144,15
a127,a145,23
a127,a146,0
a127,a147,0
a127,a148,21
a127,a149,572
a127,a150,283
a127,a151,0
a127,a152,601
a127,a153,106
a127,a154,107
a127,a155,95
a127,a156,91
a127,a157,100
a127,a158,107
a127,a159,94
a127,a160,14
a127,a161,50
a127,a162,100
a127,a163,10
a127,a164,0
a127,a165,39
a127,a166,114
a127,a167,96
a127,a168,123
a127,a169,39
a127,a170,162
a127,a171,7
a127,a172,9
a127,a173,6
a127,a174,10
a127,a175,12
a127,a176,8
a127,a177,0
a127,a178,46
a127,a179,11
a127,a180,90
a127,a181,90
a127,a182,6
a127,a183,23
a127,a184,163
a127,a185,1645
a127,a186,1930
a127,a187,797
a127,a188,178
a127,a189,80
a127,a190,26
a127,a191,33
a127,a192,20
a127,a193,6
a127,a194,8
a128,a129,0
a128,a130,0
a128,a131,107
a128,a132,37
a128,a133,70
a128,a134,80
a128,a135,126
a128,a136,140
a128,a137,16
a128,a138,14
a128,a139,20
a128,a140,23
a128,a141,26
a128,a142,25
a128,a143,4
a128,a144,8
a128,a145,12
a128,a146,140
a128,a147,206
a128,a148,213
a128,a149,15
a128,a150,23
a128,a151,10
a128,a152,7
a128,a153,0
a128,a154,4
a128,a155,0
a128,a156,44
a128,a157,0
a128,a158,110
a128,a159,109
a128,a160,7
a128,a161,255
a128,a162,266
a128,a163,244
a128,a164,207
a128,a165,29
a128,a166,0
a128,a167,0
a128,a168,0
a128,a169,154
a128,a170,1
a128,a171,4
a128,a172,5
a128,a173,5
a128,a174,7
a128,a175,8
a128,a176,204
a128,a177,100
a128,a178,26
a128,a179,263
a128,a180,174
a128,a181,258
a128,a182,2
a128,a183,7
a128,a184,10
a128,a185,1
a128,a186,1
a128,a187,2
a128,a188,202
a128,a189,0
a128,a190,227
a128,a191,180
a128,a192,114
a128,a193,2
a128,a194,4
a129,a130,0
a129,a131,72
a129,a132,24
a129,a133,45
a129,a134,53
a129,a135,84
a129,a136,99
a129,a137,10
a129,a138,9
a129,a139,12
a129,a140,14
a129,a141,16
a129,a142,17
a129,a143,2
a129,a144,5
a129,a145,7
a129,a146,120
a129,a147,212
a129,a148,220
a129,a149,13
a129,a150,21
a129,a151,9
a129,a152,6
a129,a153,0
a129,a154,94
a129,a155,0
a129,a156,125
a129,a157,72
a129,a158,224
a129,a159,182
a129,a160,4
a129,a161,209
a129,a162,230
a129,a163,230
a129,a164,202
a129,a165,83
a129,a166,0
a129,a167,0
a129,a168,0
a129,a169,180
a129,a170,3
a129,a171,3
a129,a172,3
a129,a173,3
a129,a174,4
a129,a175,5
a129,a176,260
a129,a177,180
a129,a178,123
a129,a179,260
a129,a180,265
a129,a181,249
a129,a182,2
a129,a183,6
a129,a184,8
a129,a185,1
a129,a186,0
a129,a187,2
a129,a188,206
a129,a189,0
a129,a190,197
a129,a191,172
a129,a192,83
a129,a193,2
a129,a194,2
a130,a131,155
a130,a132,51
a130,a133,101
a130,a134,117
a130,a135,185
a130,a136,213
a130,a137,20
a130,a138,18
a130,a139,24
a130,a140,28
a130,a141,31
a130,a142,26
a130,a143,5
a130,a144,10
a130,a145,15
a130,a146,117
a130,a147,197
a130,a148,207
a130,a149,9
a130,a150,15
a130,a151,5
a130,a152,3
a130,a153,1
a130,a154,25
a130,a155,0
a130,a156,11
a130,a157,15
a130,a158,156
a130,a159,159
a130,a160,9
a130,a161,229
a130,a162,262
a130,a163,227
a130,a164,193
a130,a165,166
a130,a166,12
a130,a167,0
a130,a168,64
a130,a169,238
a130,a170,86
a130,a171,5
a130,a172,7
a130,a173,6
a130,a174,9
a130,a175,10
a130,a176,246
a130,a177,214
a130,a178,98
a130,a179,261
a130,a180,222
a130,a181,264
a130,a182,2
a130,a183,6
a130,a184,8
a130,a185,1
a130,a186,0
a130,a187,0
a130,a188,194
a130,a189,0
a130,a190,79
a130,a191,55
a130,a192,214
a130,a193,1
a130,a194,6
a131,a132,0
a131,a133,0
a131,a134,0
a131,a135,0
a131,a136,0
a131,a137,1711
a131,a138,1955
a131,a139,1947
a131,a140,1977
a131,a141,1844
a131,a142,978
a131,a143,540
a131,a144,762
a131,a145,1303
a131,a146,158
a131,a147,70
a131,a148,55
a131,a149,10
a131,a150,14
a131,a151,9
a131,a152,5
a131,a153,104
a131,a154,640
a131,a155,418
a131,a156,1368
a131,a157,146
a131,a158,548
a131,a159,1552
a131,a160,865
a131,a161,114
a131,a162,260
a131,a163,261
a131,a164,85
a131,a165,67
a131,a166,154
a131,a167,213
a131,a168,115
a131,a169,68
a131,a170,127
a131,a171,705
a131,a172,783
a131,a173,1780
a131,a174,1288
a131,a175,1311
a131,a176,51
a131,a177,47
a131,a178,44
a131,a179,163
a131,a180,163
a131,a181,353
a131,a182,117
a131,a183,34
a131,a184,53
a131,a185,5
a131,a186,1
a131,a187,3
a131,a188,56
a131,a189,83
a131,a190,267
a131,a191,1495
a131,a192,2300
a131,a193,2685
a131,a194,642
a132,a133,0
a132,a134,0
a132,a135,0
a132,a136,13
a132,a137,965
a132,a138,1637
a132,a139,1447
a132,a140,1474
a132,a141,1028
a132,a142,517
a132,a143,314
a132,a144,406
a132,a145,705
a132,a146,100
a132,a147,44
a132,a148,35
a132,a149,8
a132,a150,11
a132,a151,7
a132,a152,4
a132,a153,37
a132,a154,284
a132,a155,149
a132,a156,650
a132,a157,71
a132,a158,322
a132,a159,857
a132,a160,501
a132,a161,74
a132,a162,212
a132,a163,154
a132,a164,51
a132,a165,31
a132,a166,59
a132,a167,81
a132,a168,49
a132,a169,38
a132,a170,52
a132,a171,640
a132,a172,506
a132,a173,7130
a132,a174,1681
a132,a175,1010
a132,a176,26
a132,a177,24
a132,a178,21
a132,a179,95
a132,a180,115
a132,a181,215
a132,a182,72
a132,a183,21
a132,a184,43
a132,a185,6
a132,a186,0
a132,a187,2
a132,a188,35
a132,a189,29
a132,a190,99
a132,a191,548
a132,a192,2254
a132,a193,16126
a132,a194,387
a133,a134,0
a133,a135,0
a133,a136,49
a133,a137,2049
a133,a138,2174
a133,a139,1970
a133,a140,1923
